id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
S_enterica_LT2_RAND_1600	-11.7	-7	1000	0	0	0	0	0	0	0.011764706	0.011764706	0	0.011764706	0	0	0.011764706	0	0	0	0.023529412	0.011764706	0	0.023529412	0	0	0	0	0.011764706	0.011764706	0.011764706	0	0.011764706	0.023529412	0.011764706	0	0	0	0.011764706	0	0.023529412	0	0	0.011764706	0.011764706	0.011764706	0	0	0	0	0	0	0.011764706	0	0	0	0.011764706	0.023529412	0	0	0.011764706	0.011764706	0.011764706	0	0.047058824	0.023529412	0	0.011764706	0	0	0.011764706	0.023529412	0.011764706	0.023529412	0	0	0.011764706	0.011764706	0	0.011764706	0.023529412	0.011764706	0.011764706	0.023529412	0.011764706	0	0.011764706	0	0	0.023529412	0.011764706	0	0.011764706	0.011764706	0	0	0.011764706	0	0.023529412	0.011764706	0	0	0	0	0.011764706	0.011764706	0	0	0.011764706	0.011764706	0	0.011764706	0	0	0	0	0.023529412	0.011764706	0	0.023529412	0.011764706	0	0.011764706	0.023529412	0	0.011764706	0	0	0	0	0	0	0.023529412	0	0.011764706	0	0	0	0	0.023529412	0	0.023529412	0.011764706	0	0
S_enterica_LT2_RAND_1616	-59.9	-700	1000	0	1	13	1	0.021818182	0.007272727	0.007272727	0.007272727	0.010909091	0.003636364	0.014545455	0.010909091	0.003636364	0.014545455	0	0.010909091	0.003636364	0.007272727	0.010909091	0	0.007272727	0.007272727	0	0.007272727	0	0.007272727	0.014545455	0.007272727	0.003636364	0.021818182	0.018181818	0.007272727	0	0.007272727	0.007272727	0	0	0.003636364	0.010909091	0.007272727	0.018181818	0.014545455	0.003636364	0	0	0.003636364	0.003636364	0.003636364	0.007272727	0.003636364	0.007272727	0.003636364	0.003636364	0.003636364	0	0.014545455	0.010909091	0.003636364	0.007272727	0.010909091	0	0.003636364	0.010909091	0.014545455	0.010909091	0	0.014545455	0.007272727	0.003636364	0.010909091	0.007272727	0.003636364	0.014545455	0	0.014545455	0.003636364	0.010909091	0.003636364	0	0.014545455	0	0.003636364	0.010909091	0	0.003636364	0.003636364	0.007272727	0.003636364	0.021818182	0.014545455	0.003636364	0	0.014545455	0.018181818	0.018181818	0.003636364	0.007272727	0.003636364	0.010909091	0	0.003636364	0.014545455	0.003636364	0.007272727	0	0.003636364	0	0.007272727	0	0.007272727	0.007272727	0	0.010909091	0.014545455	0.018181818	0.014545455	0.025454545	0.003636364	0.014545455	0.007272727	0.010909091	0.007272727	0.003636364	0	0.003636364	0.021818182	0	0.010909091	0.003636364	0.014545455	0.010909091	0.010909091	0.007272727	0.003636364	0.007272727	0.018181818	0	0	0.003636364	0.003636364	0
S_enterica_LT2_RAND_1619	-48.8	-270	1000	0	0	0	0	0	0.007042254	0	0.007042254	0.007042254	0.021126761	0.007042254	0	0	0.007042254	0	0.007042254	0.007042254	0.007042254	0	0	0	0.007042254	0	0.021126761	0.007042254	0.007042254	0.056338028	0.007042254	0	0.007042254	0.028169014	0	0.007042254	0	0	0.007042254	0.007042254	0	0	0	0	0.014084507	0	0	0.007042254	0.007042254	0	0.007042254	0.007042254	0	0.014084507	0.007042254	0.007042254	0.007042254	0.014084507	0	0.007042254	0	0	0	0	0.007042254	0	0.014084507	0.007042254	0.014084507	0.007042254	0.007042254	0.014084507	0	0.021126761	0.021126761	0.007042254	0	0.021126761	0.007042254	0.021126761	0	0.007042254	0.021126761	0	0.021126761	0.035211268	0	0	0	0	0	0	0.014084507	0.007042254	0.014084507	0.028169014	0.007042254	0.014084507	0.007042254	0	0	0	0	0.007042254	0.007042254	0.007042254	0	0.014084507	0	0	0.014084507	0	0	0.007042254	0	0	0.014084507	0.028169014	0.021126761	0	0.007042254	0.007042254	0.007042254	0.007042254	0.021126761	0.021126761	0	0.035211268	0.007042254	0.014084507	0.021126761	0.007042254	0.014084507	0	0.007042254	0	0	0.007042254	0.014084507	0	0	0	0	0
S_enterica_LT2_RAND_1643	-24.2	-76	1000	0	0	0	0	0.011494253	0.011494253	0	0.022988506	0	0.022988506	0	0	0	0	0	0	0.022988506	0	0	0.011494253	0.011494253	0.011494253	0.011494253	0.011494253	0.011494253	0.022988506	0.011494253	0	0.011494253	0	0	0	0	0.011494253	0.034482759	0.011494253	0.011494253	0.011494253	0	0.022988506	0	0	0	0	0.011494253	0	0.022988506	0	0.022988506	0	0.011494253	0	0.011494253	0	0	0	0	0	0	0	0.022988506	0	0.022988506	0.011494253	0	0	0	0	0.034482759	0.022988506	0.011494253	0.011494253	0	0	0	0.011494253	0.022988506	0.011494253	0	0.022988506	0.011494253	0.011494253	0.011494253	0	0	0.011494253	0.022988506	0	0.022988506	0.022988506	0	0	0.011494253	0.011494253	0	0	0	0	0	0	0	0.068965517	0	0	0	0	0.022988506	0.011494253	0	0	0	0	0.011494253	0	0.011494253	0.011494253	0.011494253	0.011494253	0	0	0	0.022988506	0	0	0.011494253	0.011494253	0.022988506	0	0	0	0.011494253	0.022988506	0	0	0	0	0	0	0	0	0
S_enterica_LT2_RAND_1665	-37.2	-1000	1000	0	1	0	1	0.02919708	0.01459854	0.00729927	0	0.01459854	0.01459854	0.01459854	0	0.00729927	0.01459854	0	0	0	0	0	0	0	0.00729927	0	0.01459854	0.00729927	0.00729927	0.01459854	0.00729927	0.00729927	0.02189781	0.00729927	0.00729927	0.00729927	0	0	0.00729927	0.00729927	0	0.00729927	0.01459854	0.01459854	0.02189781	0	0	0	0	0	0	0.00729927	0	0	0	0	0	0.00729927	0.00729927	0.00729927	0.01459854	0.01459854	0	0	0	0.00729927	0.00729927	0	0.00729927	0.01459854	0.00729927	0.01459854	0.01459854	0.00729927	0	0.02189781	0.01459854	0.00729927	0.02189781	0.00729927	0.00729927	0.00729927	0.00729927	0.01459854	0.03649635	0	0	0	0.02189781	0.00729927	0.00729927	0.00729927	0.01459854	0.02919708	0.00729927	0.02919708	0.00729927	0.02189781	0	0.01459854	0	0	0.00729927	0	0.02919708	0	0.01459854	0.00729927	0.02189781	0	0	0	0.01459854	0	0	0.00729927	0	0.02189781	0.00729927	0	0.02189781	0.00729927	0.00729927	0	0.01459854	0.00729927	0	0.00729927	0	0	0.00729927	0.00729927	0	0	0	0	0	0	0.01459854	0.00729927	0.00729927	0.00729927	0	0
S_enterica_LT2_RAND_1681	-28.1	-1000	1000	0	1	0	1	0.006711409	0.006711409	0.006711409	0.006711409	0	0.006711409	0.013422819	0	0.006711409	0.006711409	0.013422819	0.006711409	0.006711409	0.026845638	0.006711409	0	0	0	0.006711409	0	0.020134228	0	0.013422819	0.006711409	0.013422819	0.013422819	0.013422819	0	0	0.013422819	0	0	0.013422819	0.006711409	0	0	0.013422819	0.013422819	0	0.013422819	0.006711409	0	0	0.006711409	0.013422819	0.006711409	0.006711409	0	0	0.020134228	0	0.013422819	0.013422819	0	0.006711409	0.013422819	0.006711409	0.013422819	0.013422819	0.006711409	0	0	0.013422819	0.013422819	0.006711409	0.020134228	0	0	0	0	0	0.020134228	0.006711409	0.006711409	0	0.006711409	0.013422819	0.020134228	0.006711409	0	0.013422819	0.006711409	0.020134228	0.006711409	0.006711409	0.020134228	0.020134228	0.006711409	0.033557047	0	0.013422819	0	0	0	0.020134228	0	0.013422819	0	0.006711409	0.020134228	0.006711409	0.006711409	0.006711409	0.013422819	0.006711409	0	0.006711409	0	0.020134228	0	0.006711409	0.013422819	0.006711409	0.020134228	0	0.020134228	0	0.013422819	0.006711409	0	0.006711409	0	0	0.006711409	0.020134228	0	0	0	0	0	0.013422819	0	0.006711409	0.013422819	0	0.006711409	0
S_enterica_LT2_RAND_1689	-24.3	-963	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.010989011	0.010989011	0.010989011	0	0	0	0	0	0.021978022	0	0.021978022	0	0	0.010989011	0.021978022	0	0	0	0	0	0	0	0.010989011	0.010989011	0	0.021978022	0	0	0	0.010989011	0	0	0	0.010989011	0.010989011	0.010989011	0	0	0.010989011	0.032967033	0	0.021978022	0.032967033	0.021978022	0.010989011	0	0	0	0	0	0.021978022	0.021978022	0	0.021978022	0.010989011	0.010989011	0.010989011	0.010989011	0	0.021978022	0.010989011	0.010989011	0.010989011	0.010989011	0.032967033	0.032967033	0	0	0	0.010989011	0	0	0.043956044	0.021978022	0	0.010989011	0.043956044	0.010989011	0	0	0	0	0.010989011	0	0	0.032967033	0	0	0	0	0	0.010989011	0.010989011	0	0.010989011	0.010989011	0	0.010989011	0.032967033	0.021978022	0.010989011	0.010989011	0.010989011	0	0.010989011	0.010989011	0.032967033	0.010989011	0.010989011	0.010989011	0	0	0.010989011	0	0	0	0	0	0	0	0	0	0	0	0
S_enterica_LT2_RAND_1696	-97.4	-38	531	0	1	0	1	0.014792899	0.00887574	0.014792899	0.00887574	0.00591716	0	0.01183432	0.00591716	0.00591716	0.01183432	0.017751479	0.00295858	0	0.014792899	0.00591716	0	0.00591716	0.00295858	0	0	0.00887574	0.00591716	0.01183432	0.00295858	0.00591716	0.014792899	0.00591716	0.00591716	0.00295858	0	0.00591716	0	0	0.00295858	0.00591716	0.014792899	0.01183432	0.00887574	0.00295858	0.00295858	0.014792899	0.00591716	0.00295858	0.00295858	0	0	0	0	0	0.00887574	0.00887574	0.014792899	0.00591716	0.01183432	0.023668639	0.00295858	0.00295858	0.00591716	0.014792899	0.00295858	0.00887574	0.00295858	0.01183432	0.00591716	0.00295858	0.023668639	0.00591716	0	0.017751479	0.00887574	0.00295858	0.00295858	0.023668639	0.00887574	0.00295858	0.00591716	0	0.020710059	0.017751479	0	0.00295858	0.00887574	0.00591716	0	0.00591716	0.035502959	0.01183432	0.01183432	0.032544379	0	0.020710059	0	0.00295858	0	0.00295858	0.00295858	0.00295858	0.01183432	0	0.014792899	0.00591716	0.00887574	0	0	0	0.00591716	0	0.00295858	0.00887574	0.00887574	0.026627219	0.00591716	0.017751479	0.00887574	0	0.01183432	0.00887574	0.020710059	0.00591716	0.00887574	0.017751479	0.01183432	0.00295858	0.00887574	0.00591716	0.00295858	0.01183432	0	0	0	0.014792899	0.00887574	0.00295858	0.01183432	0	0.00295858	0
S_enterica_LT2_RAND_1702	-9.5	0	1000	-119	1	125	1	0.091603053	0.030534351	0.015267176	0.022900763	0.022900763	0	0.015267176	0.030534351	0.007633588	0.015267176	0.007633588	0.015267176	0	0	0.015267176	0.007633588	0.022900763	0	0	0.007633588	0.015267176	0	0	0	0.015267176	0.007633588	0	0	0.007633588	0.007633588	0.007633588	0.007633588	0	0.007633588	0.007633588	0	0.007633588	0.015267176	0	0.007633588	0.007633588	0	0	0	0.007633588	0.015267176	0	0.007633588	0	0.015267176	0	0.015267176	0.007633588	0.007633588	0.007633588	0.007633588	0	0	0.045801527	0.022900763	0.015267176	0	0	0	0	0.007633588	0	0	0	0.007633588	0.007633588	0.007633588	0.015267176	0	0	0	0	0	0	0	0.007633588	0.007633588	0	0	0.015267176	0	0	0	0	0.007633588	0	0.007633588	0	0	0.007633588	0	0	0	0.007633588	0.007633588	0.007633588	0.007633588	0.007633588	0.015267176	0	0	0.022900763	0.007633588	0.022900763	0	0.015267176	0	0.007633588	0.007633588	0	0.007633588	0.007633588	0.015267176	0	0	0	0.007633588	0	0.015267176	0	0.007633588	0.022900763	0	0.007633588	0	0.030534351	0.007633588	0	0	0	0.007633588	0
S_enterica_LT2_RAND_1703	-4.6	-69	1000	-122	1	177	1	0.118421053	0.039473684	0.013157895	0.039473684	0.039473684	0	0.013157895	0.013157895	0	0	0	0.013157895	0	0	0.026315789	0.013157895	0.039473684	0	0	0.013157895	0.026315789	0	0	0	0.013157895	0	0	0	0	0	0.013157895	0	0	0	0	0	0.013157895	0	0	0	0	0	0	0	0.013157895	0.013157895	0	0	0	0.013157895	0	0.013157895	0.013157895	0.013157895	0.013157895	0.013157895	0	0	0.065789474	0.026315789	0	0	0	0	0	0.013157895	0	0	0	0.013157895	0.013157895	0.013157895	0.026315789	0	0	0	0	0	0	0	0	0.013157895	0	0	0.013157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013157895	0.013157895	0.026315789	0	0	0.013157895	0	0.013157895	0	0.026315789	0	0.013157895	0	0	0	0.013157895	0.013157895	0	0	0	0	0	0.026315789	0	0	0.026315789	0	0	0	0.026315789	0.013157895	0	0	0	0.013157895	0
S_enterica_LT2_RAND_1715	-14.2	-762	1000	0	1	0	1	0	0	0.015151515	0	0	0.015151515	0	0	0.015151515	0.045454545	0	0	0	0	0	0	0	0	0	0	0.015151515	0	0.015151515	0	0	0	0.015151515	0.015151515	0	0	0	0.015151515	0	0	0	0	0.015151515	0.045454545	0.015151515	0	0.015151515	0	0	0	0	0	0	0	0	0.015151515	0.015151515	0	0.015151515	0.015151515	0.03030303	0	0	0	0	0.015151515	0	0	0	0.03030303	0	0.03030303	0	0	0.03030303	0.015151515	0	0.015151515	0.015151515	0.03030303	0	0.015151515	0	0.03030303	0.015151515	0.015151515	0	0	0	0	0	0.03030303	0	0.015151515	0.03030303	0	0.015151515	0	0	0.015151515	0	0	0.015151515	0	0	0.03030303	0	0	0	0	0	0	0	0	0.015151515	0.015151515	0.015151515	0.03030303	0	0.015151515	0.015151515	0.015151515	0	0.015151515	0.015151515	0.015151515	0.015151515	0.015151515	0	0.015151515	0	0	0.015151515	0	0	0	0	0	0	0	0.015151515	0	0
S_enterica_LT2_RAND_1727	-69.2	-376	1000	0	1	0	0	0.004807692	0.014423077	0.004807692	0.009615385	0.004807692	0.004807692	0.009615385	0	0.004807692	0.014423077	0	0.004807692	0	0.004807692	0.004807692	0.014423077	0.004807692	0	0.019230769	0	0	0.004807692	0.009615385	0.004807692	0	0.024038462	0.019230769	0.004807692	0	0.004807692	0.004807692	0.004807692	0.009615385	0.014423077	0.004807692	0.019230769	0.009615385	0.024038462	0.004807692	0	0.004807692	0	0.009615385	0	0.004807692	0.004807692	0.004807692	0	0	0.014423077	0.009615385	0	0.004807692	0.019230769	0.004807692	0.014423077	0	0.014423077	0.004807692	0	0.004807692	0.009615385	0	0.019230769	0.024038462	0.014423077	0.004807692	0.004807692	0.019230769	0	0.009615385	0.009615385	0.004807692	0.004807692	0.019230769	0.004807692	0	0.014423077	0.009615385	0.004807692	0	0.004807692	0.004807692	0	0.009615385	0.014423077	0.009615385	0.014423077	0.024038462	0.004807692	0.019230769	0.009615385	0.004807692	0	0.014423077	0.004807692	0.004807692	0.019230769	0.004807692	0.004807692	0.009615385	0.004807692	0.009615385	0	0.004807692	0.024038462	0.004807692	0	0	0.004807692	0.019230769	0	0.009615385	0.009615385	0.009615385	0.004807692	0.004807692	0.014423077	0.004807692	0.004807692	0.014423077	0.019230769	0	0.004807692	0.019230769	0	0.014423077	0	0	0	0.009615385	0.004807692	0	0.004807692	0	0	0
S_enterica_LT2_RAND_1741	-24.9	-157	1000	0	0	0	0	0	0	0.011363636	0	0.011363636	0	0	0.011363636	0	0.011363636	0	0.011363636	0	0	0	0	0.011363636	0.011363636	0.011363636	0	0	0.011363636	0	0	0.022727273	0.045454545	0.022727273	0	0.011363636	0	0.022727273	0	0	0	0	0.022727273	0.022727273	0.011363636	0	0	0	0	0	0.011363636	0.022727273	0.011363636	0.011363636	0.011363636	0	0	0.011363636	0.011363636	0	0	0	0	0	0	0	0.011363636	0.011363636	0.011363636	0	0.045454545	0	0.022727273	0	0	0	0	0.011363636	0.034090909	0.011363636	0.011363636	0	0.011363636	0.011363636	0	0.011363636	0	0	0	0.022727273	0	0	0.034090909	0	0	0.034090909	0.011363636	0.034090909	0	0.011363636	0	0.011363636	0	0.022727273	0	0	0	0	0	0	0	0	0.011363636	0.022727273	0	0	0.022727273	0.034090909	0.011363636	0	0	0.011363636	0	0	0	0.011363636	0	0.011363636	0.011363636	0	0.022727273	0.011363636	0.011363636	0.011363636	0.011363636	0	0.011363636	0	0.011363636	0	0	0	0	0
S_enterica_LT2_RAND_1745	-52.28	-55	1000	0	1	0	1	0.003584229	0.007168459	0.017921147	0.010752688	0	0.003584229	0.014336918	0	0.003584229	0.003584229	0.010752688	0.014336918	0.003584229	0.007168459	0.003584229	0	0.003584229	0	0.010752688	0.003584229	0.003584229	0.010752688	0.007168459	0.003584229	0.010752688	0.007168459	0.014336918	0.007168459	0.007168459	0	0.003584229	0.003584229	0.003584229	0	0.007168459	0.007168459	0.014336918	0.007168459	0	0	0.007168459	0.010752688	0.017921147	0.003584229	0.003584229	0.003584229	0.017921147	0	0.003584229	0.017921147	0.007168459	0.021505376	0.014336918	0.017921147	0.010752688	0.003584229	0	0	0.007168459	0.010752688	0	0.003584229	0.003584229	0.003584229	0.007168459	0.025089606	0.007168459	0.003584229	0.021505376	0.010752688	0.003584229	0.003584229	0.010752688	0.003584229	0.003584229	0.010752688	0.010752688	0.017921147	0.003584229	0.003584229	0	0.014336918	0.010752688	0	0.014336918	0.021505376	0.010752688	0.003584229	0.028673835	0.017921147	0.010752688	0	0.010752688	0	0	0.003584229	0.010752688	0.010752688	0	0.014336918	0.021505376	0	0.007168459	0.010752688	0.003584229	0	0.007168459	0.007168459	0.003584229	0.003584229	0.010752688	0.003584229	0.017921147	0.010752688	0	0.007168459	0.007168459	0.007168459	0.003584229	0.010752688	0.007168459	0.007168459	0.007168459	0.010752688	0.007168459	0	0.007168459	0.007168459	0	0.007168459	0.007168459	0.010752688	0.003584229	0.010752688	0.003584229	0	0
S_enterica_LT2_RAND_1769	-146.6	-1000	1000	0	1	0	1	0.008787346	0.007029877	0.007029877	0.007029877	0.003514938	0.008787346	0.012302285	0.003514938	0.015817223	0.007029877	0.007029877	0	0.003514938	0.003514938	0.008787346	0.003514938	0.007029877	0	0.003514938	0.005272408	0.007029877	0.003514938	0.012302285	0.008787346	0.005272408	0.014059754	0.005272408	0.003514938	0.003514938	0.003514938	0.007029877	0.003514938	0.003514938	0.001757469	0.012302285	0.010544815	0.007029877	0.015817223	0	0.008787346	0.014059754	0	0.007029877	0.003514938	0	0.008787346	0.008787346	0.005272408	0.001757469	0.019332162	0.008787346	0.012302285	0.008787346	0.015817223	0.010544815	0	0.008787346	0.007029877	0.008787346	0.010544815	0.003514938	0.003514938	0.015817223	0.007029877	0.005272408	0.017574692	0.021089631	0.008787346	0.019332162	0.001757469	0.005272408	0.007029877	0.012302285	0.007029877	0.008787346	0.007029877	0.008787346	0.008787346	0.007029877	0.001757469	0.001757469	0.015817223	0.005272408	0.005272408	0.017574692	0.017574692	0.010544815	0.005272408	0.012302285	0.005272408	0.007029877	0.001757469	0.001757469	0	0	0.003514938	0.014059754	0.021089631	0.003514938	0.015817223	0.005272408	0.007029877	0.007029877	0.003514938	0	0.005272408	0.014059754	0.007029877	0.010544815	0.010544815	0.014059754	0.008787346	0.017574692	0.015817223	0.003514938	0.008787346	0.001757469	0.014059754	0.005272408	0.001757469	0.003514938	0.003514938	0.001757469	0.010544815	0.008787346	0.003514938	0.007029877	0.001757469	0	0	0.007029877	0.007029877	0.003514938	0.008787346	0.008787346	0	0
S_enterica_LT2_RAND_1770	-31.9	-1000	1000	0	1	12	1	0.010204082	0.010204082	0	0.020408163	0	0.010204082	0.010204082	0	0.010204082	0	0.020408163	0	0	0.010204082	0.010204082	0	0	0	0	0	0.010204082	0	0	0.010204082	0.010204082	0	0.010204082	0	0	0	0	0	0	0	0.020408163	0	0.010204082	0.030612245	0	0.020408163	0.020408163	0	0.010204082	0	0	0.010204082	0.020408163	0	0	0	0.020408163	0.030612245	0	0.040816327	0.010204082	0	0	0	0.010204082	0.010204082	0	0	0	0	0.010204082	0.030612245	0.030612245	0.010204082	0.030612245	0	0.020408163	0	0	0	0	0.010204082	0.010204082	0	0	0	0	0.020408163	0	0	0.030612245	0.010204082	0.010204082	0	0.010204082	0	0.010204082	0.010204082	0	0	0	0	0.020408163	0.051020408	0.010204082	0.020408163	0.010204082	0	0	0	0	0	0.010204082	0.010204082	0	0	0.020408163	0.010204082	0.030612245	0.030612245	0.010204082	0	0	0.040816327	0	0	0.010204082	0	0	0.010204082	0	0	0.010204082	0	0	0	0	0	0	0.010204082	0.010204082	0	0
S_enterica_LT2_RAND_1771	-7.1	-607	1000	0	0	0	0	0	0	0	0.026666667	0	0	0.026666667	0.013333333	0.013333333	0	0	0	0.013333333	0	0	0.013333333	0	0	0	0	0	0	0.026666667	0	0	0.026666667	0	0.013333333	0	0	0.013333333	0	0	0.013333333	0	0.013333333	0.013333333	0	0	0	0.04	0	0	0	0	0.013333333	0.013333333	0	0	0.04	0.013333333	0	0	0	0.013333333	0	0.013333333	0	0.013333333	0.013333333	0	0	0.013333333	0.013333333	0	0.013333333	0.026666667	0	0.013333333	0	0	0.013333333	0.013333333	0	0.026666667	0.013333333	0.013333333	0.013333333	0.013333333	0	0.013333333	0.026666667	0	0	0.013333333	0.04	0.013333333	0	0.013333333	0	0.013333333	0	0	0	0	0.013333333	0.026666667	0.013333333	0	0.013333333	0	0	0	0	0	0.013333333	0.013333333	0.013333333	0.013333333	0	0.013333333	0.013333333	0.013333333	0.013333333	0	0	0	0	0.013333333	0	0.013333333	0	0	0.013333333	0.013333333	0.013333333	0	0	0	0	0.013333333	0.026666667	0	0	0	0	0
S_enterica_LT2_RAND_1784	-9.6	0	1000	-112	1	57	1	0.034782609	0.008695652	0.008695652	0.017391304	0.034782609	0.008695652	0.008695652	0	0	0.017391304	0	0	0.008695652	0	0.026086957	0	0	0.017391304	0.017391304	0.034782609	0.008695652	0	0.008695652	0.008695652	0	0	0.008695652	0.008695652	0	0.008695652	0	0.008695652	0.008695652	0.008695652	0	0	0.008695652	0.034782609	0	0	0	0	0	0	0.008695652	0	0.008695652	0	0	0	0	0.008695652	0.017391304	0	0.008695652	0	0.008695652	0	0	0.008695652	0	0	0.008695652	0.008695652	0.008695652	0.017391304	0	0	0.008695652	0.008695652	0	0.008695652	0	0.008695652	0.008695652	0.026086957	0	0.034782609	0.008695652	0	0.008695652	0.008695652	0.008695652	0	0	0.008695652	0.008695652	0.017391304	0.008695652	0.008695652	0	0.008695652	0	0	0.026086957	0	0.008695652	0	0.008695652	0	0.034782609	0.017391304	0.017391304	0.008695652	0.008695652	0.008695652	0	0	0	0	0	0.008695652	0.008695652	0.008695652	0	0.034782609	0.008695652	0	0	0.026086957	0	0.017391304	0	0	0	0.017391304	0	0.017391304	0.008695652	0	0.008695652	0	0.008695652	0.008695652	0	0	0
S_enterica_LT2_RAND_1787	-12.8	0	1000	0	0	0	0	0.034090909	0.011363636	0.011363636	0.034090909	0	0	0	0.011363636	0	0	0.011363636	0	0.011363636	0.011363636	0.011363636	0.011363636	0	0.011363636	0.022727273	0.011363636	0	0.011363636	0	0	0	0.011363636	0	0	0	0.011363636	0.011363636	0.011363636	0	0.022727273	0.022727273	0	0.011363636	0	0	0.011363636	0.011363636	0.011363636	0	0	0.011363636	0	0	0	0	0.011363636	0	0.011363636	0	0.011363636	0	0.011363636	0.011363636	0	0	0	0	0.011363636	0.011363636	0	0.045454545	0	0	0	0.011363636	0	0	0.011363636	0.011363636	0.011363636	0	0	0.011363636	0.022727273	0	0	0.022727273	0.022727273	0	0	0.011363636	0.022727273	0.011363636	0.022727273	0.011363636	0.011363636	0	0.011363636	0.011363636	0	0.011363636	0	0.022727273	0	0	0	0.045454545	0	0.034090909	0	0	0	0	0.011363636	0	0	0.011363636	0	0.022727273	0	0.011363636	0.022727273	0.022727273	0	0	0.011363636	0	0	0	0.011363636	0.011363636	0	0.011363636	0	0.011363636	0	0	0	0	0	0	0	0
S_enterica_LT2_RAND_1794	-89.1	-262	672	0	1	0	1	0.016706444	0.011933174	0.009546539	0.014319809	0.007159905	0.009546539	0.016706444	0.009546539	0.014319809	0.007159905	0.00477327	0.00477327	0.014319809	0.007159905	0.014319809	0.00477327	0.009546539	0	0.007159905	0.007159905	0.002386635	0.007159905	0.023866348	0.002386635	0.002386635	0.014319809	0.00477327	0	0.002386635	0	0.007159905	0.009546539	0	0.00477327	0.014319809	0.007159905	0.002386635	0.009546539	0.002386635	0	0.014319809	0.002386635	0.002386635	0.002386635	0	0.021479714	0.007159905	0.002386635	0.007159905	0.016706444	0.007159905	0.011933174	0.011933174	0.014319809	0.011933174	0.019093079	0.002386635	0.009546539	0.007159905	0.011933174	0.009546539	0	0.009546539	0.002386635	0.00477327	0.00477327	0.007159905	0.002386635	0.014319809	0.007159905	0.002386635	0.00477327	0.00477327	0.00477327	0.002386635	0.007159905	0.009546539	0.014319809	0.011933174	0.00477327	0.002386635	0.002386635	0.002386635	0	0.009546539	0.019093079	0.00477327	0.011933174	0.009546539	0.002386635	0	0.011933174	0.002386635	0	0.00477327	0.00477327	0.009546539	0.002386635	0.00477327	0.007159905	0.009546539	0.00477327	0.007159905	0.00477327	0.009546539	0.002386635	0.014319809	0.007159905	0.016706444	0.00477327	0.009546539	0.00477327	0.00477327	0.007159905	0.009546539	0.009546539	0.002386635	0.016706444	0	0.002386635	0.011933174	0.007159905	0.00477327	0.009546539	0.002386635	0.014319809	0.021479714	0.009546539	0	0.007159905	0.009546539	0.007159905	0	0.002386635	0.002386635	0.009546539	0
