id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
B_cenocepacia_au_1054_RAND_2	-36.9	-1000	1000	0	1	0	1	0	0.005617978	0	0	0.005617978	0	0.011235955	0	0.005617978	0	0	0	0	0	0.005617978	0	0	0.005617978	0.005617978	0.005617978	0.005617978	0.005617978	0.011235955	0.005617978	0.02247191	0.02247191	0.016853933	0.005617978	0	0	0.005617978	0.005617978	0.011235955	0	0.005617978	0.005617978	0.016853933	0.005617978	0	0.005617978	0.005617978	0	0	0.005617978	0	0	0	0.005617978	0	0	0	0.028089888	0	0.011235955	0.005617978	0	0.005617978	0	0	0.005617978	0.005617978	0	0.016853933	0.011235955	0.005617978	0.005617978	0.005617978	0	0.016853933	0	0	0	0.005617978	0	0	0.016853933	0.033707865	0.028089888	0.005617978	0	0.011235955	0.005617978	0.056179775	0.028089888	0.02247191	0.033707865	0.028089888	0.011235955	0.050561798	0.005617978	0.04494382	0	0.005617978	0	0	0.005617978	0	0.011235955	0	0	0.005617978	0.005617978	0.011235955	0.011235955	0	0.02247191	0.005617978	0.005617978	0.011235955	0.02247191	0.005617978	0.016853933	0.016853933	0.028089888	0	0.005617978	0.005617978	0.016853933	0.005617978	0	0	0	0	0	0	0	0	0	0.011235955	0	0	0	0.02247191	0	0.005617978	0	0
B_cenocepacia_au_1054_RAND_3	-35.9	-1000	17	-655	1	80	0	0	0.007692308	0.007692308	0	0	0.007692308	0.007692308	0.007692308	0	0.007692308	0	0.007692308	0	0.023076923	0.007692308	0	0.007692308	0	0.007692308	0.007692308	0.007692308	0	0.015384615	0	0.007692308	0.007692308	0.023076923	0.007692308	0	0.007692308	0	0	0	0	0	0.023076923	0	0.015384615	0	0.007692308	0	0.015384615	0	0	0.007692308	0.007692308	0	0	0	0.007692308	0	0.023076923	0.007692308	0.007692308	0.015384615	0	0.015384615	0.015384615	0	0.007692308	0.007692308	0	0.015384615	0.015384615	0	0.015384615	0.023076923	0.007692308	0.007692308	0.007692308	0.007692308	0	0.007692308	0.007692308	0	0	0	0	0.007692308	0	0	0.030769231	0.023076923	0.015384615	0.030769231	0.030769231	0.007692308	0	0.023076923	0	0.030769231	0	0	0	0	0.007692308	0.007692308	0.015384615	0	0	0.007692308	0.007692308	0.023076923	0.007692308	0	0.015384615	0	0	0.007692308	0.030769231	0	0.015384615	0.038461538	0.023076923	0	0	0.023076923	0.007692308	0	0.007692308	0	0	0	0.015384615	0	0	0.007692308	0	0	0	0.007692308	0.015384615	0.023076923	0	0	0	0
B_cenocepacia_au_1054_RAND_4	-31.9	-1000	1000	0	1	0	1	0	0	0	0	0.007692308	0	0.007692308	0	0	0	0.007692308	0	0.007692308	0	0	0	0.007692308	0.007692308	0	0.007692308	0.007692308	0	0.015384615	0.015384615	0.023076923	0.015384615	0.015384615	0.015384615	0	0	0	0.007692308	0	0	0	0	0.007692308	0.007692308	0.015384615	0	0.007692308	0	0	0	0	0	0.007692308	0	0	0	0.023076923	0	0.007692308	0.007692308	0	0	0.007692308	0	0	0.007692308	0	0	0.015384615	0.023076923	0	0.023076923	0.007692308	0	0.023076923	0	0	0.007692308	0.015384615	0	0	0	0.038461538	0.015384615	0.015384615	0	0.007692308	0.015384615	0.069230769	0.030769231	0.007692308	0.030769231	0.015384615	0.015384615	0.069230769	0.007692308	0.046153846	0	0	0	0	0.007692308	0.007692308	0.007692308	0	0.007692308	0	0.007692308	0.015384615	0.023076923	0.007692308	0.023076923	0	0	0	0.015384615	0	0	0.030769231	0.007692308	0	0	0	0.007692308	0.015384615	0	0	0	0	0.015384615	0	0	0	0	0	0	0	0.015384615	0.007692308	0	0.007692308	0	0
B_cenocepacia_au_1054_RAND_6	-126.9	-1000	368	0	0	0	0	0.010958904	0.008219178	0.008219178	0	0.002739726	0.002739726	0.019178082	0	0.010958904	0.005479452	0.002739726	0.002739726	0	0	0	0	0.002739726	0.002739726	0.002739726	0	0.005479452	0	0.021917808	0.002739726	0.01369863	0.032876712	0.024657534	0.002739726	0	0.002739726	0.002739726	0.005479452	0.010958904	0.002739726	0.005479452	0.008219178	0.005479452	0.01369863	0	0	0.008219178	0.002739726	0	0	0.008219178	0	0.002739726	0	0	0.005479452	0.002739726	0.010958904	0.002739726	0.005479452	0.002739726	0	0	0	0.01369863	0.010958904	0.005479452	0	0.008219178	0.02739726	0.008219178	0.01369863	0.008219178	0.002739726	0.002739726	0.002739726	0.002739726	0.010958904	0.008219178	0.005479452	0	0.008219178	0.016438356	0.02739726	0.010958904	0	0.002739726	0.005479452	0.030136986	0.008219178	0.02739726	0.038356164	0.021917808	0.002739726	0.057534247	0.005479452	0.02739726	0	0	0	0.002739726	0.008219178	0	0.021917808	0	0.008219178	0.002739726	0.005479452	0.005479452	0.016438356	0.005479452	0.010958904	0	0.010958904	0.01369863	0.021917808	0.008219178	0.01369863	0.019178082	0.021917808	0	0	0	0.02739726	0.008219178	0.002739726	0.002739726	0	0.002739726	0.008219178	0.008219178	0	0	0	0	0	0.010958904	0.005479452	0.002739726	0.005479452	0	0	0
B_cenocepacia_au_1054_RAND_7	-121.8	-1000	1000	0	0	0	0	0.003278689	0.003278689	0.003278689	0	0.003278689	0.006557377	0	0.003278689	0	0.02295082	0	0	0	0	0	0	0.003278689	0	0.003278689	0	0.003278689	0.003278689	0.013114754	0	0.016393443	0.019672131	0.003278689	0.006557377	0	0	0.003278689	0	0.006557377	0	0.003278689	0.013114754	0.013114754	0.032786885	0	0.003278689	0.006557377	0.006557377	0	0	0	0	0	0	0	0.006557377	0.013114754	0.013114754	0	0.009836066	0.006557377	0	0	0	0.003278689	0.006557377	0.003278689	0	0.009836066	0.013114754	0.006557377	0.016393443	0.006557377	0	0.009836066	0.003278689	0.003278689	0.003278689	0.013114754	0.006557377	0.003278689	0.013114754	0.02295082	0.032786885	0.016393443	0	0.009836066	0.016393443	0.029508197	0.032786885	0.013114754	0.032786885	0.039344262	0.019672131	0.049180328	0	0.039344262	0	0	0	0	0	0.003278689	0.009836066	0	0.016393443	0.003278689	0.003278689	0.003278689	0.003278689	0.003278689	0.019672131	0	0.013114754	0.006557377	0.009836066	0.016393443	0.02295082	0.013114754	0.045901639	0	0.003278689	0.006557377	0.009836066	0.019672131	0	0	0	0	0.003278689	0.009836066	0	0	0	0	0	0	0	0.019672131	0.003278689	0	0	0
B_cenocepacia_au_1054_RAND_8	-89.3	-1000	1000	0	0	0	0	0	0.004424779	0	0	0.004424779	0.004424779	0.013274336	0	0	0.004424779	0	0	0	0.004424779	0.004424779	0	0	0.013274336	0	0.004424779	0	0.004424779	0.026548673	0	0.013274336	0.022123894	0.013274336	0.008849558	0	0	0	0	0	0	0	0.013274336	0.004424779	0.026548673	0	0	0	0	0	0	0	0	0.008849558	0	0	0.008849558	0	0.026548673	0	0	0.004424779	0	0.004424779	0.004424779	0	0.004424779	0	0.004424779	0.013274336	0.017699115	0	0.030973451	0	0.004424779	0	0	0.008849558	0.008849558	0.004424779	0.013274336	0.004424779	0.013274336	0.017699115	0.057522124	0.008849558	0	0	0.017699115	0.03539823	0.004424779	0.008849558	0.039823009	0.061946903	0	0.066371681	0.013274336	0.022123894	0	0.004424779	0	0	0	0.013274336	0.013274336	0	0.004424779	0.004424779	0.004424779	0.008849558	0.008849558	0	0.004424779	0.004424779	0.013274336	0	0.013274336	0.013274336	0.022123894	0.039823009	0.039823009	0.004424779	0	0	0.004424779	0.026548673	0	0.004424779	0.004424779	0	0.004424779	0	0.004424779	0	0	0	0	0	0	0.004424779	0	0	0	0
B_cenocepacia_au_1054_RAND_9	-146.67	-1000	1000	0	0	0	0	0	0	0.002739726	0.002739726	0.002739726	0.010958904	0.01369863	0	0.008219178	0	0.002739726	0	0	0.005479452	0.008219178	0	0.005479452	0.002739726	0.005479452	0	0.002739726	0.008219178	0.010958904	0.005479452	0.016438356	0.01369863	0.008219178	0.005479452	0	0.005479452	0	0	0.005479452	0.002739726	0.005479452	0.005479452	0.005479452	0.016438356	0.005479452	0.002739726	0.010958904	0	0	0.002739726	0.002739726	0	0.002739726	0	0	0	0.010958904	0.010958904	0.002739726	0.010958904	0.005479452	0	0.005479452	0.005479452	0.005479452	0.010958904	0.002739726	0.002739726	0.008219178	0.019178082	0	0.024657534	0.008219178	0	0	0.005479452	0.008219178	0.008219178	0	0	0.002739726	0.016438356	0.002739726	0.043835616	0.024657534	0	0.008219178	0.01369863	0.019178082	0.024657534	0.021917808	0.035616438	0.032876712	0.016438356	0.060273973	0.002739726	0.01369863	0	0.005479452	0	0	0	0.002739726	0.024657534	0	0.005479452	0	0.016438356	0.005479452	0.005479452	0.002739726	0.010958904	0	0.010958904	0.008219178	0.021917808	0.016438356	0.008219178	0.038356164	0.021917808	0.002739726	0.008219178	0.002739726	0.021917808	0.016438356	0	0.002739726	0	0	0	0	0	0	0.002739726	0.002739726	0	0	0.002739726	0.005479452	0.005479452	0.008219178	0	0
B_cenocepacia_au_1054_RAND_11	-61.4	-1000	1000	0	1	0	1	0	0.011235955	0	0.005617978	0	0.011235955	0.005617978	0.011235955	0.005617978	0	0.005617978	0	0	0.011235955	0	0	0	0.005617978	0.005617978	0.005617978	0	0.005617978	0.011235955	0.016853933	0.005617978	0.02247191	0.011235955	0.011235955	0	0.011235955	0.005617978	0	0.005617978	0	0	0.016853933	0	0.005617978	0	0.011235955	0	0.011235955	0	0.005617978	0	0	0	0	0	0.011235955	0.011235955	0.011235955	0	0	0	0	0.005617978	0	0.005617978	0.005617978	0.005617978	0.011235955	0.016853933	0.039325843	0	0.011235955	0.033707865	0	0.005617978	0	0	0	0.011235955	0	0	0.011235955	0.005617978	0.016853933	0	0	0	0.02247191	0.02247191	0.011235955	0.04494382	0.005617978	0.061797753	0	0.011235955	0.005617978	0.011235955	0	0.005617978	0	0.005617978	0	0	0.033707865	0	0.005617978	0.011235955	0.011235955	0.005617978	0.005617978	0	0.005617978	0	0.005617978	0.011235955	0.039325843	0.011235955	0.016853933	0.056179775	0.039325843	0.005617978	0	0	0.02247191	0.005617978	0	0	0	0	0	0.02247191	0	0	0	0	0	0.005617978	0	0	0.011235955	0	0	0
B_cenocepacia_au_1054_RAND_12	-33.1	-1000	1000	0	0	0	0	0	0	0	0	0	0.008	0.008	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0.008	0.008	0.016	0	0.016	0.016	0.032	0	0	0	0	0	0	0	0	0.008	0.008	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.008	0	0	0	0	0	0	0	0	0.016	0.008	0	0.024	0	0	0.008	0	0	0.008	0.024	0.008	0.008	0.016	0.008	0.056	0.008	0	0	0.016	0.064	0.016	0.008	0.056	0.064	0	0.072	0	0.048	0	0	0	0	0	0	0	0	0	0	0.016	0.008	0.008	0	0.016	0	0.016	0	0.008	0.016	0.016	0.08	0.032	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0
B_cenocepacia_au_1054_RAND_13	-190.4	0	1000	0	1	0	1	0	0	0.00245098	0	0.007352941	0	0.014705882	0.00245098	0.004901961	0.00245098	0.00245098	0	0	0.009803922	0.004901961	0	0.00245098	0.009803922	0.004901961	0	0.004901961	0.004901961	0.009803922	0.004901961	0.014705882	0.024509804	0.009803922	0.00245098	0	0.004901961	0	0.007352941	0.00245098	0	0	0.009803922	0.012254902	0.026960784	0	0.00245098	0.004901961	0.00245098	0.00245098	0	0	0	0.007352941	0	0	0.012254902	0.00245098	0.029411765	0.004901961	0.012254902	0.004901961	0	0.009803922	0.004901961	0	0.007352941	0	0.00245098	0.014705882	0.014705882	0.00245098	0.029411765	0.009803922	0.004901961	0.007352941	0.00245098	0	0.004901961	0.00245098	0	0.007352941	0.019607843	0.026960784	0.024509804	0.007352941	0	0.00245098	0.014705882	0.026960784	0.024509804	0.019607843	0.022058824	0.031862745	0.007352941	0.039215686	0.004901961	0.022058824	0	0.00245098	0	0	0	0.012254902	0.022058824	0	0.007352941	0.00245098	0.017156863	0.007352941	0.007352941	0.00245098	0.014705882	0.00245098	0.012254902	0.007352941	0.012254902	0.007352941	0.014705882	0.044117647	0.019607843	0.00245098	0.009803922	0	0.009803922	0.012254902	0.00245098	0.00245098	0	0	0.007352941	0.004901961	0	0	0	0	0	0.00245098	0	0.004901961	0.004901961	0.007352941	0	0
B_cenocepacia_au_1054_RAND_14	-54.6	-1000	1000	0	0	0	0	0	0	0	0.007751938	0.007751938	0	0	0	0.007751938	0.007751938	0.007751938	0	0	0.007751938	0	0	0	0.007751938	0.007751938	0	0.007751938	0	0.007751938	0.007751938	0.015503876	0.007751938	0.023255814	0	0	0	0	0.007751938	0	0	0.007751938	0.031007752	0.007751938	0.023255814	0	0	0.007751938	0	0	0	0	0	0	0	0	0	0	0.007751938	0	0.023255814	0	0	0	0	0	0	0.007751938	0	0.015503876	0.03875969	0.007751938	0.03875969	0.007751938	0	0.007751938	0.007751938	0	0.007751938	0.007751938	0	0	0.007751938	0.023255814	0.046511628	0.007751938	0	0	0.015503876	0.007751938	0.015503876	0.023255814	0.03875969	0.031007752	0	0.093023256	0.007751938	0	0	0	0	0	0	0	0.03875969	0	0.015503876	0.007751938	0.007751938	0	0.007751938	0	0.015503876	0	0	0	0.031007752	0.007751938	0.007751938	0.015503876	0.03875969	0	0	0	0.023255814	0.023255814	0	0	0	0.007751938	0	0.007751938	0	0	0.007751938	0	0	0.007751938	0	0	0.007751938	0.007751938	0	0
B_cenocepacia_au_1054_RAND_15	-116.5	-125	629	0	1	0	1	0.00245098	0.00245098	0	0	0.004901961	0.007352941	0.004901961	0	0.004901961	0	0.004901961	0	0	0	0	0.00245098	0	0.012254902	0.009803922	0.004901961	0.004901961	0.007352941	0.009803922	0.007352941	0.036764706	0.024509804	0.017156863	0.004901961	0	0.00245098	0	0	0.00245098	0	0.004901961	0.009803922	0.00245098	0.019607843	0	0.00245098	0.009803922	0	0	0.00245098	0	0	0	0	0	0.00245098	0.00245098	0.009803922	0.00245098	0.019607843	0.00245098	0	0.00245098	0.00245098	0	0.004901961	0.004901961	0.004901961	0.009803922	0.026960784	0.00245098	0.022058824	0.009803922	0	0.009803922	0.009803922	0	0.007352941	0.009803922	0.007352941	0.00245098	0.019607843	0.017156863	0.031862745	0.012254902	0.00245098	0.00245098	0.014705882	0.046568627	0.004901961	0.022058824	0.036764706	0.017156863	0.014705882	0.046568627	0.007352941	0.046568627	0	0.00245098	0.00245098	0.00245098	0.00245098	0	0.014705882	0	0.004901961	0.00245098	0.009803922	0.012254902	0.012254902	0	0.004901961	0	0.004901961	0.012254902	0.014705882	0.004901961	0.012254902	0.012254902	0.022058824	0.004901961	0.004901961	0.017156863	0.024509804	0.004901961	0.007352941	0	0	0.004901961	0.004901961	0.007352941	0	0	0.004901961	0	0	0	0.00245098	0.004901961	0	0.00245098	0	0
B_cenocepacia_au_1054_RAND_16	-41.32	-1000	793	0	0	0	0	0.011235955	0.011235955	0	0	0	0.011235955	0	0	0	0	0	0.005617978	0	0.011235955	0	0	0	0	0	0	0	0.011235955	0.028089888	0.005617978	0.011235955	0.005617978	0.016853933	0	0	0.011235955	0	0	0	0	0.005617978	0.005617978	0.016853933	0.016853933	0	0	0.005617978	0	0	0.016853933	0	0	0.005617978	0	0	0	0.016853933	0.011235955	0.005617978	0.011235955	0.005617978	0	0.005617978	0.005617978	0	0	0.005617978	0	0.02247191	0.016853933	0	0.033707865	0.005617978	0	0.011235955	0.005617978	0	0.005617978	0.016853933	0	0	0.028089888	0.028089888	0.016853933	0.028089888	0	0.005617978	0.011235955	0.028089888	0.02247191	0.033707865	0.028089888	0.02247191	0.02247191	0.039325843	0.005617978	0.011235955	0	0	0	0	0.005617978	0	0.016853933	0	0	0.011235955	0	0	0.011235955	0.005617978	0.005617978	0	0.005617978	0.011235955	0.033707865	0.02247191	0.011235955	0.011235955	0.04494382	0	0.005617978	0.005617978	0.011235955	0.011235955	0.005617978	0	0	0	0.005617978	0	0	0	0	0	0	0	0.005617978	0.011235955	0	0.011235955	0	0
B_cenocepacia_au_1054_RAND_17	-199.8	-1000	1000	0	1	0	1	0	0	0	0	0	0.004901961	0.009803922	0.00245098	0.00245098	0.00245098	0	0.00245098	0	0	0	0.00245098	0	0.004901961	0.007352941	0.00245098	0	0	0.014705882	0.00245098	0.019607843	0.019607843	0.012254902	0.004901961	0	0	0.00245098	0.00245098	0.00245098	0	0.00245098	0.012254902	0.004901961	0.017156863	0.00245098	0.004901961	0.009803922	0	0	0.00245098	0	0	0	0	0	0.004901961	0.004901961	0.022058824	0	0.009803922	0.00245098	0	0.004901961	0.00245098	0	0.00245098	0.00245098	0.00245098	0.004901961	0.019607843	0.00245098	0.017156863	0.009803922	0	0.009803922	0.00245098	0	0.004901961	0.00245098	0.004901961	0.004901961	0.014705882	0.029411765	0.044117647	0.012254902	0	0.007352941	0.019607843	0.039215686	0.024509804	0.019607843	0.034313725	0.041666667	0.004901961	0.075980392	0.00245098	0.029411765	0	0.00245098	0	0	0.00245098	0.007352941	0.014705882	0	0.004901961	0	0.012254902	0.009803922	0.007352941	0.00245098	0.017156863	0	0.012254902	0.007352941	0.017156863	0.007352941	0.017156863	0.031862745	0.029411765	0.00245098	0	0.004901961	0.017156863	0.026960784	0.00245098	0	0.00245098	0	0.00245098	0	0.00245098	0	0.00245098	0	0	0	0	0.012254902	0	0	0	0
B_cenocepacia_au_1054_RAND_18	-59.6	-633	1000	0	0	0	0	0	0	0	0	0	0.007692308	0	0	0	0.015384615	0	0	0	0	0.015384615	0	0	0	0	0	0	0.007692308	0.007692308	0	0	0.023076923	0.007692308	0	0	0	0	0	0	0	0.015384615	0.007692308	0.007692308	0.023076923	0.007692308	0.007692308	0	0	0	0	0	0	0.007692308	0	0	0.007692308	0	0.023076923	0.007692308	0.023076923	0.007692308	0	0.015384615	0	0	0	0	0	0.007692308	0.007692308	0	0.023076923	0.007692308	0.007692308	0.015384615	0	0	0	0.007692308	0.007692308	0	0.007692308	0.007692308	0.053846154	0	0	0	0.030769231	0.023076923	0.023076923	0.030769231	0.030769231	0.084615385	0	0.053846154	0.007692308	0.015384615	0	0	0	0	0.007692308	0.007692308	0.015384615	0	0.015384615	0	0.007692308	0.007692308	0	0.015384615	0.015384615	0	0.015384615	0	0.015384615	0.007692308	0.007692308	0.046153846	0.061538462	0	0	0	0	0.015384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076923	0.007692308	0.007692308	0	0
B_cenocepacia_au_1054_RAND_19	-118.6	0	399	0	1	0	1	0.003278689	0	0.003278689	0	0.006557377	0.006557377	0.009836066	0	0	0.003278689	0.013114754	0.006557377	0	0.003278689	0	0	0.003278689	0.003278689	0.013114754	0	0.003278689	0.003278689	0.006557377	0.009836066	0.013114754	0.019672131	0.009836066	0.013114754	0	0	0.003278689	0.006557377	0	0	0.003278689	0.006557377	0.006557377	0.016393443	0.003278689	0.003278689	0.009836066	0.009836066	0	0.003278689	0.006557377	0	0.003278689	0	0	0.009836066	0.006557377	0.02295082	0	0.003278689	0	0	0.003278689	0	0	0.006557377	0.003278689	0	0.006557377	0.036065574	0	0.013114754	0.009836066	0	0.003278689	0	0	0.006557377	0.006557377	0	0	0.013114754	0.02295082	0.032786885	0.009836066	0	0.009836066	0.016393443	0.029508197	0.032786885	0.009836066	0.039344262	0.019672131	0.006557377	0.059016393	0.009836066	0.013114754	0	0.003278689	0	0	0.003278689	0.003278689	0.003278689	0	0.016393443	0	0.016393443	0.003278689	0.009836066	0.009836066	0.016393443	0.003278689	0.016393443	0	0.02295082	0.009836066	0.019672131	0.019672131	0.016393443	0.003278689	0	0	0.006557377	0.02295082	0	0	0	0.006557377	0	0.013114754	0	0	0.009836066	0	0	0.006557377	0	0.02295082	0.013114754	0.003278689	0	0
B_cenocepacia_au_1054_RAND_20	-34.6	-1000	1000	0	0	0	0	0	0	0	0.015384615	0	0.007692308	0.007692308	0.015384615	0	0	0.015384615	0.007692308	0	0	0	0.007692308	0.007692308	0	0	0	0.015384615	0	0.015384615	0.015384615	0	0.015384615	0.015384615	0	0	0.007692308	0.015384615	0.015384615	0	0	0	0	0	0.015384615	0	0.007692308	0.015384615	0	0.007692308	0.007692308	0	0.007692308	0	0	0	0.007692308	0.015384615	0.023076923	0	0.007692308	0.007692308	0	0	0	0	0.015384615	0.007692308	0	0.015384615	0.007692308	0.007692308	0	0.015384615	0	0.015384615	0	0	0.015384615	0.007692308	0	0	0.015384615	0.007692308	0.015384615	0.007692308	0	0.007692308	0.007692308	0.015384615	0.023076923	0.007692308	0.038461538	0.030769231	0.015384615	0.007692308	0.015384615	0	0	0.007692308	0	0	0.007692308	0.015384615	0.015384615	0	0.015384615	0.007692308	0.015384615	0	0.015384615	0	0.015384615	0	0.015384615	0.015384615	0.007692308	0.007692308	0.015384615	0.030769231	0.030769231	0	0.015384615	0	0.007692308	0	0	0.007692308	0	0.015384615	0.007692308	0	0	0.007692308	0.007692308	0.007692308	0	0	0.007692308	0.015384615	0	0.015384615	0	0
B_cenocepacia_au_1054_RAND_22	-23.8	-1000	284	0	0	354	0	0.008	0.008	0.008	0.008	0	0.016	0	0	0.016	0.008	0.008	0.016	0	0.008	0	0	0.008	0	0	0.016	0	0.024	0.008	0.008	0.016	0.008	0.008	0	0	0	0	0.032	0	0.008	0	0.008	0.008	0.008	0	0.008	0	0.008	0	0	0.016	0	0	0.008	0	0.024	0.008	0.04	0.016	0	0.016	0	0	0	0.008	0	0	0.008	0.016	0.016	0	0	0.008	0.008	0.024	0.008	0	0.016	0	0.008	0	0.008	0.032	0.008	0	0	0.008	0.008	0.024	0.016	0	0.032	0	0	0.032	0	0.016	0	0.016	0	0	0	0	0.008	0	0.04	0.016	0	0.008	0	0	0.016	0	0.016	0	0.016	0.024	0	0.024	0	0	0	0	0	0.008	0	0.008	0	0	0	0.024	0	0	0.008	0.024	0	0	0	0.008	0.016	0.008	0	0
B_cenocepacia_au_1054_RAND_23	-46.7	-1000	1000	0	0	0	0	0	0	0	0.005617978	0	0	0.005617978	0	0.005617978	0	0.011235955	0	0	0.005617978	0.005617978	0	0	0.011235955	0	0.005617978	0.016853933	0	0.011235955	0.011235955	0.02247191	0.016853933	0.005617978	0.011235955	0	0.005617978	0	0.005617978	0	0	0.016853933	0	0	0.016853933	0	0	0.016853933	0	0	0.005617978	0	0	0.011235955	0	0	0.011235955	0.005617978	0.033707865	0.011235955	0	0.005617978	0	0.005617978	0	0	0	0.005617978	0	0.011235955	0.016853933	0.011235955	0.005617978	0.016853933	0.005617978	0.011235955	0	0	0.005617978	0.005617978	0	0	0.016853933	0.02247191	0.016853933	0.016853933	0	0	0.005617978	0.061797753	0.011235955	0.016853933	0.011235955	0.016853933	0.011235955	0.039325843	0.016853933	0.028089888	0	0	0	0.011235955	0	0.016853933	0.011235955	0	0.011235955	0.005617978	0.005617978	0.005617978	0.02247191	0.005617978	0.011235955	0.005617978	0.02247191	0.005617978	0.005617978	0.005617978	0.016853933	0.02247191	0.011235955	0	0.005617978	0	0.005617978	0.028089888	0	0.005617978	0	0.011235955	0	0.005617978	0	0	0.011235955	0	0	0	0	0.02247191	0.011235955	0	0	0
B_cenocepacia_au_1054_RAND_24	-47.2	-1000	7	0	1	0	1	0	0	0	0.007692308	0	0	0	0	0.015384615	0.007692308	0	0	0	0.015384615	0	0.007692308	0	0	0.007692308	0	0.007692308	0	0.023076923	0	0.007692308	0.015384615	0	0.007692308	0	0	0.007692308	0	0.007692308	0	0.007692308	0.015384615	0.007692308	0.015384615	0.015384615	0.007692308	0.023076923	0	0.007692308	0	0	0	0	0	0	0	0.015384615	0.030769231	0	0.007692308	0	0	0.023076923	0	0	0	0.007692308	0	0	0.007692308	0	0.023076923	0.007692308	0	0.007692308	0	0	0	0.007692308	0	0	0.007692308	0.030769231	0.015384615	0	0	0.023076923	0.046153846	0.046153846	0.061538462	0.007692308	0.023076923	0.030769231	0.007692308	0.007692308	0	0.030769231	0	0	0	0	0	0	0.023076923	0	0.015384615	0.007692308	0	0.007692308	0.023076923	0	0.038461538	0	0.015384615	0	0.007692308	0	0	0.053846154	0.007692308	0	0	0	0	0	0	0.007692308	0	0.007692308	0.007692308	0	0	0	0	0	0	0.007692308	0	0.046153846	0	0.007692308	0	0
